cust_id;age;gender;city;loyalty_segment;preferred_channel;registration_date
1762;45;FEMALE;Sharjah;Gold;Noon;21/10/2021
1763;35;FEMALE;Dubai;Silver;Store;14/04/2025
1764;18;MALE;Dubai;Silver;Website;08/06/2022
1765;20;FEMALE;Dubai;Gold;Mobileapp;10/08/2025
1766;18;MALE;Abu Dhabi;Gold;Amazon.Ae;31/07/2025
1767;35;MALE;Dubai;Silver;Amazon.Ae;30/04/2023
1768;25;FEMALE;Abu Dhabi;Silver;Mobileapp;20/08/2025
1769;20;FEMALE;Abu Dhabi;Silver;Amazon.Ae;16/09/2021
1770;55;FEMALE;Abu Dhabi;Silver;Website;16/01/2024
1771;30;MALE;Abu Dhabi;Silver;Store;27/03/2024
1772;20;MALE;Sharjah;Gold;Store;26/02/2025
1773;30;MALE;Dubai;Silver;Website;05/07/2021
1774;35;FEMALE;Dubai;Gold;Store;10/12/2021
1775;18;MALE;Abu Dhabi;Gold;Website;01/04/2023
1776;25;FEMALE;Abu Dhabi;Gold;Store;11/01/2023
1777;40;MALE;Dubai;Silver;Amazon.Ae;20/03/2025
1778;30;MALE;Dubai;Silver;Store;23/07/2022
1779;30;MALE;Dubai;Platinum;Amazon.Ae;08/08/2023
1780;25;MALE;Dubai;Gold;Amazon.Ae;24/05/2022
1781;18;MALE;Dubai;Gold;Website;13/04/2025
1782;20;FEMALE;Sharjah;Silver;Store;16/01/2021
1783;25;FEMALE;Abu Dhabi;Silver;Mobileapp;09/06/2022
1784;20;MALE;Dubai;Gold;Mobileapp;19/07/2021
1785;18;MALE;Abu Dhabi;Silver;Store;22/04/2024
1786;40;MALE;Sharjah;Silver;Store;05/11/2021
1787;60;FEMALE;Dubai;Silver;Store;12/03/2025
1788;40;MALE;Dubai;Silver;Store;28/07/2024
1789;45;FEMALE;Abu Dhabi;Silver;Store;27/03/2024
1790;20;MALE;Abu Dhabi;Silver;Store;15/10/2024
1791;55;MALE;Dubai;Silver;Website;16/09/2021
1792;20;FEMALE;Sharjah;Gold;Noon;26/03/2024
1793;55;MALE;Dubai;Silver;Website;01/03/2022
1794;60;FEMALE;Dubai;Silver;Amazon.Ae;18/06/2025
1795;35;MALE;Dubai;Gold;Mobileapp;18/02/2023
1796;60;MALE;Dubai;Silver;Mobileapp;11/11/2023
1797;30;MALE;Abu Dhabi;Silver;Store;01/10/2022
1798;25;FEMALE;Sharjah;Gold;Store;02/10/2024
1799;25;FEMALE;Dubai;Platinum;Mobileapp;09/07/2023
1800;30;MALE;Sharjah;Silver;Amazon.Ae;09/10/2023
1801;18;FEMALE;Sharjah;Silver;Website;16/12/2021
1802;35;MALE;Dubai;Gold;Store;19/08/2023
1803;60;MALE;Abu Dhabi;Silver;Mobileapp;09/11/2024
1804;20;MALE;Dubai;Gold;Store;14/03/2022
1805;40;MALE;Abu Dhabi;Platinum;Store;01/04/2022
1806;50;MALE;Dubai;Platinum;Mobileapp;16/09/2022
1807;50;FEMALE;Abu Dhabi;Silver;Website;19/04/2025
1808;55;MALE;Dubai;Silver;Website;09/01/2024
1809;30;MALE;Sharjah;Platinum;Amazon.Ae;15/01/2025
1810;55;MALE;Sharjah;Silver;Website;07/06/2025
1811;40;FEMALE;Dubai;Silver;Website;14/04/2025
1812;20;FEMALE;Dubai;Gold;Store;21/02/2025
1813;30;MALE;Dubai;Silver;Store;05/10/2022
1814;35;MALE;Abu Dhabi;Silver;Mobileapp;27/03/2025
1815;20;MALE;Dubai;Gold;Store;27/01/2022
1816;35;MALE;Abu Dhabi;Silver;Store;28/07/2022
1817;35;MALE;Dubai;Silver;Store;14/10/2024
1818;20;MALE;Dubai;Silver;Website;02/02/2021
1819;30;MALE;Dubai;Gold;Website;05/03/2024
1820;40;MALE;Dubai;Silver;Website;10/07/2023
1821;30;MALE;Abu Dhabi;Silver;Website;12/06/2025
1822;18;FEMALE;Sharjah;Gold;Store;14/02/2022
1823;18;FEMALE;Dubai;Gold;Website;02/04/2025
1824;25;FEMALE;Abu Dhabi;Silver;Amazon.Ae;20/10/2023
1825;50;MALE;Dubai;Gold;Store;20/01/2024
1826;20;MALE;Abu Dhabi;Silver;Website;17/02/2022
1827;35;MALE;Dubai;Gold;Website;26/10/2021
1828;20;FEMALE;Abu Dhabi;Silver;Mobileapp;19/02/2025
1829;25;MALE;Sharjah;Silver;Store;14/03/2021
1830;40;FEMALE;Dubai;Gold;Amazon.Ae;08/10/2025
1831;35;FEMALE;Abu Dhabi;Silver;Website;18/09/2021
1832;18;MALE;Dubai;Silver;Mobileapp;21/11/2022
1833;25;FEMALE;Dubai;Silver;Store;28/08/2024
1834;18;MALE;Dubai;Gold;Mobileapp;17/08/2023
1835;30;MALE;Dubai;Silver;Mobileapp;02/01/2023
1836;35;MALE;Dubai;Silver;Store;16/11/2022
1837;20;MALE;Dubai;Silver;Store;03/04/2024
1838;25;FEMALE;Dubai;Silver;Website;20/04/2023
1839;25;MALE;Dubai;Silver;Store;01/12/2021
1840;50;MALE;Abu Dhabi;Silver;Mobileapp;06/03/2025
1841;60;FEMALE;Sharjah;Silver;Store;02/01/2023
1842;18;FEMALE;Dubai;Silver;Store;15/03/2023
1843;40;MALE;Dubai;Gold;Website;30/03/2024
1844;25;FEMALE;Dubai;Gold;Store;25/01/2022
1845;25;FEMALE;Sharjah;Gold;Noon;30/01/2023
1846;40;MALE;Abu Dhabi;Silver;Amazon.Ae;02/06/2023
1847;50;MALE;Dubai;Platinum;Website;30/08/2023
1848;55;MALE;Dubai;Silver;Mobileapp;31/12/2023
1849;30;FEMALE;Dubai;Platinum;Amazon.Ae;30/07/2023
1850;25;FEMALE;Dubai;Silver;Store;21/01/2024
1851;40;FEMALE;Sharjah;Silver;Mobileapp;22/06/2023
1852;25;MALE;Sharjah;Silver;Store;16/10/2024
1853;30;MALE;Dubai;Silver;Store;06/09/2024
1854;25;MALE;Abu Dhabi;Gold;Website;22/06/2024
1855;35;MALE;Dubai;Gold;Mobileapp;24/01/2021
1856;20;FEMALE;Dubai;Platinum;Store;11/07/2022
1857;20;FEMALE;Sharjah;Gold;Store;02/12/2022
1858;50;MALE;Abu Dhabi;Silver;Website;07/02/2022
1859;20;MALE;Dubai;Silver;Store;28/10/2024
1860;30;MALE;Dubai;Platinum;Mobileapp;02/08/2024
1861;20;MALE;Sharjah;Silver;Website;17/03/2022
1862;18;MALE;Abu Dhabi;Gold;Store;07/06/2025
1863;18;MALE;Dubai;Silver;Store;24/10/2025
1864;20;MALE;Dubai;Silver;Website;01/06/2023
1865;45;MALE;Dubai;Platinum;Website;07/10/2024
1866;25;MALE;Sharjah;Silver;Store;15/07/2023
1867;55;MALE;Abu Dhabi;Silver;Store;27/05/2024
1868;30;FEMALE;Dubai;Silver;Store;30/04/2022
1869;25;MALE;Abu Dhabi;Gold;Store;06/01/2025
1870;30;FEMALE;Abu Dhabi;Silver;Website;26/05/2024
1871;30;MALE;Dubai;Silver;Mobileapp;22/09/2025
1872;40;MALE;Dubai;Silver;Website;27/12/2023
1873;25;MALE;Abu Dhabi;Silver;Mobileapp;31/01/2021
1874;25;MALE;Abu Dhabi;Silver;Store;18/11/2021
1875;45;FEMALE;Abu Dhabi;Silver;Store;27/06/2024
1876;50;MALE;Sharjah;Platinum;Website;20/07/2022
1877;45;FEMALE;Dubai;Platinum;Website;10/01/2021
1878;25;FEMALE;Dubai;Silver;Website;09/11/2022
1879;40;MALE;Sharjah;Gold;Mobileapp;01/05/2023
1880;30;MALE;Dubai;Silver;Website;16/07/2023
1881;30;FEMALE;Abu Dhabi;Silver;Store;12/10/2021
1882;20;MALE;Abu Dhabi;Silver;Website;02/06/2021
1883;30;FEMALE;Abu Dhabi;Silver;Mobileapp;17/04/2025
1884;20;MALE;Dubai;Silver;Noon;02/04/2025
1885;25;MALE;Abu Dhabi;Silver;Website;06/01/2022
1886;45;MALE;Sharjah;Gold;Website;28/10/2021
1887;20;MALE;Abu Dhabi;Silver;Website;26/05/2021
1888;18;FEMALE;Dubai;Gold;Amazon.Ae;30/05/2025
1889;18;MALE;Dubai;Silver;Noon;18/07/2025
1890;50;FEMALE;Dubai;Silver;Mobileapp;12/12/2023
1891;30;MALE;Dubai;Silver;Website;28/11/2024
1892;25;MALE;Dubai;Silver;Store;03/12/2022
1893;40;MALE;Sharjah;Gold;Mobileapp;21/05/2021
1894;40;MALE;Abu Dhabi;Gold;Mobileapp;17/01/2024
1895;25;MALE;Abu Dhabi;Silver;Mobileapp;21/12/2024
1896;35;MALE;Abu Dhabi;Gold;Store;25/03/2021
1897;40;FEMALE;Dubai;Platinum;Website;20/06/2024
1898;35;MALE;Sharjah;Gold;Store;04/02/2024
1899;20;MALE;Dubai;Silver;Mobileapp;16/06/2025
1900;45;FEMALE;Dubai;Gold;Store;10/10/2024
1901;30;FEMALE;Dubai;Silver;Website;21/01/2021
1902;25;MALE;Sharjah;Gold;Store;27/10/2023
1903;25;MALE;Sharjah;Silver;Store;25/08/2023
1904;18;FEMALE;Dubai;Silver;Website;29/05/2024
1905;20;FEMALE;Sharjah;Silver;Store;16/01/2024
1906;40;MALE;Dubai;Silver;Website;12/09/2025
1907;18;MALE;Dubai;Platinum;Amazon.Ae;29/03/2022
1908;25;FEMALE;Sharjah;Silver;Noon;08/12/2021
1909;30;MALE;Sharjah;Silver;Store;28/01/2022
1910;18;FEMALE;Abu Dhabi;Platinum;Mobileapp;07/10/2024
1911;55;MALE;Abu Dhabi;Silver;Store;23/06/2024
1912;20;FEMALE;Sharjah;Silver;Amazon.Ae;06/09/2025
1913;25;MALE;Abu Dhabi;Silver;Mobileapp;30/09/2023
1914;25;MALE;Sharjah;Silver;Store;11/02/2024
1915;20;FEMALE;Abu Dhabi;Silver;Store;29/08/2023
1916;18;MALE;Sharjah;Silver;Store;26/05/2025
1917;35;MALE;Sharjah;Gold;Mobileapp;07/06/2021
1918;55;MALE;Dubai;Platinum;Store;22/03/2023
1919;20;MALE;Sharjah;Silver;Website;14/06/2024
1920;35;MALE;Dubai;Silver;Website;30/11/2022
1921;35;FEMALE;Dubai;Silver;Noon;20/06/2024
1922;40;MALE;Abu Dhabi;Gold;Amazon.Ae;15/06/2021
1923;25;MALE;Dubai;Silver;Store;03/02/2021
1924;25;MALE;Abu Dhabi;Gold;Mobileapp;12/09/2021
1925;25;FEMALE;Sharjah;Silver;Mobileapp;29/10/2021
1926;35;FEMALE;Dubai;Platinum;Amazon.Ae;08/08/2021
1927;40;MALE;Dubai;Silver;Store;22/11/2023
1928;20;MALE;Sharjah;Gold;Store;24/07/2023
1929;25;FEMALE;Dubai;Silver;Store;24/05/2022
1930;50;MALE;Dubai;Gold;Store;14/02/2025
1931;40;FEMALE;Dubai;Silver;Store;10/06/2024
1932;60;FEMALE;Abu Dhabi;Silver;Website;11/08/2023
1933;40;FEMALE;Abu Dhabi;Silver;Website;03/08/2021
1934;25;MALE;Sharjah;Gold;Website;19/06/2024
1935;30;FEMALE;Dubai;Gold;Website;02/09/2021
1936;35;FEMALE;Sharjah;Silver;Store;20/01/2021
1937;18;FEMALE;Abu Dhabi;Silver;Amazon.Ae;29/07/2021
1938;30;MALE;Dubai;Silver;Amazon.Ae;12/10/2025
1939;35;MALE;Abu Dhabi;Gold;Website;02/03/2022
1940;20;MALE;Abu Dhabi;Gold;Amazon.Ae;27/09/2023
1941;40;MALE;Abu Dhabi;Gold;Store;08/09/2023
1942;30;FEMALE;Dubai;Silver;Mobileapp;13/03/2021
1943;55;MALE;Dubai;Platinum;Store;25/08/2025
1944;18;MALE;Dubai;Gold;Store;27/06/2021
1945;25;MALE;Dubai;Gold;Store;27/03/2025
1946;35;FEMALE;Abu Dhabi;Silver;Website;26/10/2021
1947;25;FEMALE;Dubai;Gold;Store;23/09/2021
1948;35;MALE;Abu Dhabi;Silver;Website;04/06/2022
1949;40;MALE;Dubai;Silver;Store;27/02/2025
1950;20;MALE;Dubai;Silver;Amazon.Ae;02/10/2021
1951;30;FEMALE;Abu Dhabi;Silver;Website;25/09/2025
1952;30;FEMALE;Dubai;Silver;Store;06/08/2023
1953;25;FEMALE;Sharjah;Silver;Store;22/02/2021
1954;50;MALE;Dubai;Silver;Mobileapp;23/03/2023
1955;40;FEMALE;Dubai;Gold;Store;20/06/2025
1956;35;MALE;Sharjah;Silver;Website;24/11/2024
1957;35;FEMALE;Abu Dhabi;Silver;Website;08/12/2024
1958;30;MALE;Dubai;Silver;Store;16/06/2025
1959;50;FEMALE;Dubai;Gold;Store;07/08/2025
1960;35;MALE;Abu Dhabi;Gold;Website;04/05/2022
1961;35;FEMALE;Sharjah;Silver;Store;17/05/2022
1962;45;FEMALE;Sharjah;Platinum;Store;03/11/2021
1963;25;MALE;Dubai;Silver;Store;21/02/2022
1964;40;MALE;Sharjah;Platinum;Store;24/05/2022
1965;20;FEMALE;Dubai;Silver;Store;10/07/2023
1966;25;MALE;Dubai;Silver;Noon;03/04/2025
1967;25;MALE;Sharjah;Silver;Website;30/09/2022
1968;55;MALE;Dubai;Silver;Mobileapp;28/10/2022
1969;45;FEMALE;Dubai;Silver;Store;06/01/2021
1970;35;MALE;Dubai;Gold;Store;26/02/2022
1971;35;MALE;Dubai;Gold;Mobileapp;14/01/2025
1972;30;MALE;Abu Dhabi;Silver;Website;21/12/2024
1973;50;MALE;Abu Dhabi;Silver;Store;25/01/2022
1974;30;FEMALE;Dubai;Silver;Store;30/11/2021
1975;25;FEMALE;Abu Dhabi;Silver;Website;11/01/2025
1976;20;FEMALE;Sharjah;Gold;Mobileapp;04/12/2021
1977;40;MALE;Sharjah;Silver;Store;28/04/2023
1978;35;FEMALE;Dubai;Gold;Website;17/01/2024
1979;25;MALE;Sharjah;Silver;Mobileapp;26/09/2021
1980;18;MALE;Abu Dhabi;Silver;Noon;06/03/2021
1981;40;FEMALE;Dubai;Silver;Mobileapp;09/11/2022
1982;18;FEMALE;Dubai;Silver;Store;24/12/2023
1983;35;FEMALE;Dubai;Silver;Mobileapp;17/07/2024
1984;55;FEMALE;Abu Dhabi;Gold;Mobileapp;19/10/2022
1985;25;MALE;Dubai;Silver;Mobileapp;01/11/2024
1986;20;MALE;Abu Dhabi;Silver;Mobileapp;20/02/2023
1987;35;FEMALE;Dubai;Gold;Amazon.Ae;25/11/2021
1988;40;MALE;Sharjah;Silver;Store;02/06/2022
1989;30;MALE;Dubai;Gold;Store;15/07/2025
1990;55;FEMALE;Sharjah;Silver;Mobileapp;12/05/2023
1991;18;FEMALE;Sharjah;Silver;Store;25/02/2022
1992;30;MALE;Dubai;Gold;Store;29/08/2024
1993;35;FEMALE;Dubai;Gold;Store;05/11/2021
1994;45;FEMALE;Dubai;Silver;Mobileapp;25/03/2023
1995;20;FEMALE;Sharjah;Silver;Store;26/04/2023
1996;40;MALE;Abu Dhabi;Gold;Website;26/07/2025
1997;30;MALE;Dubai;Silver;Store;20/08/2023
1998;25;MALE;Dubai;Silver;Store;27/04/2024
1999;20;MALE;Dubai;Gold;Store;22/12/2022
2000;45;MALE;Sharjah;Gold;Store;02/12/2023
2001;20;MALE;Abu Dhabi;Gold;Mobileapp;13/08/2022
2002;25;MALE;Sharjah;Gold;Amazon.Ae;16/11/2021
2003;25;FEMALE;Dubai;Gold;Mobileapp;08/10/2023
2004;45;MALE;Dubai;Gold;Store;08/08/2025
2005;35;FEMALE;Sharjah;Gold;Website;21/03/2022
2006;40;FEMALE;Dubai;Silver;Store;29/10/2024
2007;25;MALE;Sharjah;Silver;Store;13/10/2021
2008;35;FEMALE;Dubai;Gold;Website;20/06/2021
2009;30;FEMALE;Dubai;Gold;Mobileapp;17/06/2025
2010;40;MALE;Abu Dhabi;Silver;Store;20/09/2021
2011;50;FEMALE;Sharjah;Silver;Store;31/07/2023
2012;18;MALE;Sharjah;Platinum;Amazon.Ae;08/04/2025
2013;35;FEMALE;Dubai;Silver;Store;22/05/2021
2014;18;MALE;Dubai;Silver;Amazon.Ae;17/03/2024
2015;30;FEMALE;Abu Dhabi;Gold;Noon;03/01/2025
2016;25;MALE;Abu Dhabi;Platinum;Website;20/09/2022
2017;25;FEMALE;Abu Dhabi;Gold;Store;16/08/2022
2018;25;MALE;Dubai;Gold;Mobileapp;20/02/2022
2019;35;FEMALE;Sharjah;Silver;Store;25/01/2021
2020;25;FEMALE;Abu Dhabi;Gold;Store;19/09/2022
2021;35;MALE;Sharjah;Silver;Mobileapp;04/04/2021
2022;25;FEMALE;Abu Dhabi;Gold;Store;01/11/2021
2023;18;MALE;Dubai;Silver;Store;04/07/2021
2024;40;FEMALE;Sharjah;Silver;Website;10/10/2021
2025;25;MALE;Abu Dhabi;Silver;Mobileapp;24/03/2024
2026;25;FEMALE;Sharjah;Silver;Store;17/11/2022
2027;35;FEMALE;Sharjah;Gold;Store;13/05/2023
2028;25;MALE;Abu Dhabi;Platinum;Store;16/11/2022
2029;18;MALE;Abu Dhabi;Gold;Store;28/10/2022
2030;25;MALE;Dubai;Gold;Mobileapp;04/11/2023
2031;50;FEMALE;Dubai;Silver;Mobileapp;09/06/2023
2032;35;MALE;Dubai;Gold;Website;27/03/2023
2033;35;MALE;Dubai;Gold;Store;22/07/2025
2034;35;FEMALE;Dubai;Gold;Store;07/12/2021
2035;20;MALE;Dubai;Silver;Store;27/08/2022
2036;25;FEMALE;Dubai;Gold;Store;04/01/2023
2037;40;MALE;Dubai;Gold;Store;05/02/2025
2038;20;MALE;Dubai;Silver;Store;30/03/2023
2039;25;FEMALE;Dubai;Gold;Store;26/06/2023
2040;25;MALE;Abu Dhabi;Platinum;Mobileapp;06/02/2024
2041;25;MALE;Abu Dhabi;Silver;Mobileapp;16/09/2024
2042;60;FEMALE;Dubai;Gold;Website;24/06/2022
2043;18;MALE;Abu Dhabi;Gold;Store;15/03/2022
2044;30;FEMALE;Sharjah;Gold;Amazon.Ae;29/09/2025
2045;20;FEMALE;Dubai;Silver;Noon;15/09/2023
2046;55;MALE;Abu Dhabi;Gold;Store;02/10/2025
2047;20;MALE;Sharjah;Silver;Mobileapp;28/10/2022
2048;25;FEMALE;Sharjah;Silver;Mobileapp;19/01/2022
2049;35;MALE;Dubai;Gold;Website;05/08/2022
2050;35;MALE;Abu Dhabi;Gold;Store;09/06/2021
2051;25;FEMALE;Dubai;Gold;Website;08/03/2022
2052;25;MALE;Abu Dhabi;Silver;Website;20/11/2024
2053;25;FEMALE;Sharjah;Silver;Store;07/09/2022
2054;25;MALE;Abu Dhabi;Platinum;Amazon.Ae;03/05/2022
2055;20;MALE;Sharjah;Silver;Mobileapp;27/04/2024
2056;30;MALE;Dubai;Gold;Store;12/12/2024
2057;25;FEMALE;Sharjah;Gold;Website;09/12/2021
2058;25;FEMALE;Abu Dhabi;Gold;Website;16/10/2024
2059;35;FEMALE;Dubai;Silver;Store;19/04/2021
2060;55;MALE;Abu Dhabi;Gold;Store;29/04/2023
2061;35;MALE;Dubai;Gold;Amazon.Ae;28/10/2021
2062;18;MALE;Dubai;Silver;Website;23/10/2024
2063;18;MALE;Sharjah;Silver;Store;02/07/2024
2064;55;FEMALE;Dubai;Silver;Store;01/09/2024
2065;25;FEMALE;Abu Dhabi;Silver;Website;06/12/2022
2066;18;MALE;Dubai;Gold;Website;31/12/2023
2067;30;FEMALE;Dubai;Gold;Store;26/09/2021
2068;35;MALE;Sharjah;Platinum;Website;05/03/2025
2069;35;FEMALE;Dubai;Silver;Store;17/05/2024
2070;25;MALE;Abu Dhabi;Gold;Store;23/04/2022
2071;18;MALE;Abu Dhabi;Silver;Website;25/06/2021
2072;55;MALE;Abu Dhabi;Gold;Store;27/08/2021
2073;25;MALE;Sharjah;Gold;Amazon.Ae;12/06/2023
2074;35;FEMALE;Abu Dhabi;Platinum;Store;02/09/2022
2075;35;MALE;Dubai;Gold;Website;09/05/2023
2076;35;MALE;Sharjah;Platinum;Store;05/01/2025
2077;25;FEMALE;Dubai;Gold;Store;13/06/2025
2078;25;FEMALE;Abu Dhabi;Gold;Mobileapp;07/05/2022
2079;30;FEMALE;Sharjah;Silver;Website;09/04/2021
2080;45;MALE;Abu Dhabi;Gold;Mobileapp;25/11/2021
2081;50;FEMALE;Sharjah;Gold;Website;11/09/2024
2082;20;FEMALE;Abu Dhabi;Silver;Website;21/03/2022
2083;20;MALE;Sharjah;Silver;Mobileapp;17/08/2025
2084;50;MALE;Sharjah;Gold;Website;25/09/2023
2085;35;MALE;Dubai;Silver;Website;22/10/2021
2086;45;MALE;Dubai;Silver;Mobileapp;18/03/2022
2087;20;MALE;Dubai;Gold;Amazon.Ae;06/03/2023
2088;30;MALE;Abu Dhabi;Platinum;Store;10/06/2023
2089;35;FEMALE;Dubai;Gold;Website;31/01/2021
2090;35;FEMALE;Dubai;Silver;Store;29/02/2024
2091;25;FEMALE;Dubai;Silver;Store;18/10/2025
2092;18;FEMALE;Sharjah;Silver;Store;31/03/2025
2093;30;MALE;Abu Dhabi;Silver;Mobileapp;14/03/2022
2094;25;FEMALE;Dubai;Silver;Website;11/09/2024
2095;30;FEMALE;Dubai;Platinum;Mobileapp;14/07/2024
2096;55;MALE;Dubai;Silver;Store;13/10/2021
2097;25;FEMALE;Dubai;Silver;Website;18/10/2021
2098;40;FEMALE;Dubai;Silver;Amazon.Ae;03/01/2022
2099;20;MALE;Sharjah;Silver;Store;01/05/2022
2100;35;FEMALE;Sharjah;Silver;Store;09/07/2022
2101;55;MALE;Dubai;Silver;Store;17/06/2021
2102;20;MALE;Dubai;Platinum;Mobileapp;03/02/2025
2103;18;MALE;Dubai;Silver;Website;08/04/2024
2104;25;FEMALE;Dubai;Silver;Website;10/02/2023
2105;18;FEMALE;Dubai;Silver;Website;01/10/2024
2106;35;FEMALE;Dubai;Silver;Store;19/03/2021
2107;50;MALE;Dubai;Silver;Mobileapp;01/05/2023
2108;25;MALE;Abu Dhabi;Silver;Store;14/01/2024
2109;25;FEMALE;Abu Dhabi;Silver;Store;11/06/2023
2110;25;FEMALE;Abu Dhabi;Gold;Website;23/10/2022
2111;35;MALE;Dubai;Silver;Mobileapp;09/05/2024
2112;18;MALE;Sharjah;Silver;Mobileapp;12/08/2022
2113;30;FEMALE;Sharjah;Silver;Mobileapp;16/10/2024
2114;35;FEMALE;Dubai;Silver;Store;01/02/2023
2115;35;MALE;Dubai;Silver;Store;19/07/2022
2116;20;MALE;Abu Dhabi;Silver;Store;23/03/2023
2117;35;FEMALE;Dubai;Silver;Amazon.Ae;29/10/2021
2118;18;FEMALE;Dubai;Silver;Amazon.Ae;20/10/2021
2119;20;MALE;Abu Dhabi;Silver;Noon;21/10/2021
2120;45;MALE;Abu Dhabi;Silver;Store;19/04/2021
2121;35;FEMALE;Dubai;Silver;Website;31/12/2021
2122;18;MALE;Abu Dhabi;Platinum;Website;23/08/2022
2123;20;MALE;Sharjah;Gold;Mobileapp;09/11/2022
2124;20;MALE;Dubai;Gold;Website;26/02/2025
2125;25;MALE;Abu Dhabi;Gold;Mobileapp;14/07/2024
2126;20;FEMALE;Dubai;Platinum;Store;03/04/2021
2127;18;MALE;Dubai;Gold;Store;05/09/2025
2128;30;FEMALE;Abu Dhabi;Gold;Store;24/12/2023
2129;35;MALE;Dubai;Silver;Store;04/03/2022
2130;35;MALE;Dubai;Silver;Store;30/09/2022
2131;35;MALE;Dubai;Gold;Store;03/01/2022
2132;18;FEMALE;Abu Dhabi;Platinum;Store;15/04/2021
2133;55;FEMALE;Abu Dhabi;Silver;Website;28/07/2021
2134;40;MALE;Dubai;Gold;Amazon.Ae;17/05/2025
2135;40;FEMALE;Abu Dhabi;Silver;Mobileapp;09/10/2023
2136;40;FEMALE;Dubai;Silver;Store;19/04/2022
2137;50;FEMALE;Abu Dhabi;Silver;Store;21/12/2023
2138;30;MALE;Dubai;Silver;Store;01/10/2024
2139;20;FEMALE;Abu Dhabi;Silver;Noon;12/01/2021
2140;35;MALE;Sharjah;Gold;Website;11/04/2022
2141;35;MALE;Sharjah;Gold;Store;11/10/2022
2142;35;FEMALE;Dubai;Gold;Mobileapp;03/05/2024
2143;30;MALE;Sharjah;Silver;Store;03/01/2024
2144;18;MALE;Dubai;Gold;Amazon.Ae;25/05/2023
2145;25;MALE;Sharjah;Silver;Store;21/01/2022
2146;50;FEMALE;Dubai;Silver;Store;05/03/2024
2147;30;FEMALE;Dubai;Gold;Website;03/06/2023
2148;30;MALE;Dubai;Silver;Amazon.Ae;09/07/2022
2149;25;FEMALE;Dubai;Silver;Amazon.Ae;30/12/2024
2150;25;MALE;Abu Dhabi;Silver;Website;29/11/2023
2151;45;MALE;Sharjah;Gold;Store;16/04/2025
2152;35;FEMALE;Abu Dhabi;Silver;Store;16/10/2022
2153;40;MALE;Abu Dhabi;Gold;Noon;05/09/2024
2154;30;MALE;Abu Dhabi;Gold;Website;15/05/2023
2155;35;MALE;Dubai;Gold;Mobileapp;16/09/2023
2156;20;FEMALE;Dubai;Gold;Store;29/04/2025
2157;35;MALE;Dubai;Silver;Website;20/09/2025
2158;25;FEMALE;Dubai;Silver;Store;19/12/2021
2159;25;FEMALE;Dubai;Silver;Mobileapp;29/05/2022
2160;35;MALE;Dubai;Silver;Amazon.Ae;15/02/2025
2161;50;FEMALE;Dubai;Gold;Website;10/12/2024
2162;18;MALE;Dubai;Silver;Website;15/03/2023
2163;40;MALE;Sharjah;Silver;Store;25/10/2024
2164;25;FEMALE;Dubai;Gold;Store;09/12/2021
2165;25;FEMALE;Abu Dhabi;Gold;Amazon.Ae;10/09/2024
2166;18;MALE;Abu Dhabi;Gold;Store;22/10/2024
2167;25;MALE;Abu Dhabi;Gold;Mobileapp;02/12/2021
2168;30;MALE;Dubai;Gold;Mobileapp;12/08/2024
2169;18;MALE;Dubai;Gold;Mobileapp;24/01/2021
2170;30;MALE;Dubai;Silver;Amazon.Ae;04/06/2023
2171;50;MALE;Dubai;Platinum;Website;05/01/2025
2172;20;FEMALE;Dubai;Silver;Amazon.Ae;14/04/2021
2173;40;MALE;Abu Dhabi;Silver;Store;06/12/2024
2174;25;MALE;Abu Dhabi;Silver;Website;28/07/2022
2175;35;FEMALE;Abu Dhabi;Gold;Mobileapp;16/08/2025
2176;25;FEMALE;Dubai;Platinum;Store;14/02/2023
2177;20;MALE;Dubai;Silver;Mobileapp;10/08/2024
2178;20;MALE;Sharjah;Silver;Mobileapp;06/06/2023
2179;18;FEMALE;Dubai;Gold;Mobileapp;31/08/2021
2180;20;MALE;Abu Dhabi;Platinum;Store;08/12/2021
2181;35;MALE;Abu Dhabi;Silver;Website;25/09/2022
2182;45;FEMALE;Dubai;Silver;Store;15/05/2023
2183;40;MALE;Dubai;Gold;Mobileapp;22/06/2021
2184;35;MALE;Dubai;Silver;Website;10/12/2024
2185;20;MALE;Dubai;Gold;Website;13/04/2021
2186;25;MALE;Dubai;Silver;Store;09/06/2021
2187;25;MALE;Dubai;Silver;Store;04/07/2024
2188;20;FEMALE;Dubai;Silver;Store;15/12/2022
2189;30;MALE;Abu Dhabi;Silver;Store;11/07/2022
2190;30;MALE;Sharjah;Silver;Website;30/07/2022
2191;25;MALE;Dubai;Silver;Mobileapp;15/07/2021
2192;25;FEMALE;Sharjah;Gold;Store;16/09/2023
2193;40;MALE;Sharjah;Silver;Store;15/11/2024
2194;40;MALE;Sharjah;Platinum;Website;23/07/2023
2195;25;FEMALE;Sharjah;Silver;Mobileapp;11/03/2021
2196;50;MALE;Dubai;Gold;Store;13/09/2025
2197;55;MALE;Dubai;Silver;Store;23/04/2023
2198;25;MALE;Abu Dhabi;Silver;Store;04/09/2021
2199;25;MALE;Abu Dhabi;Silver;Store;25/11/2021
2200;30;MALE;Sharjah;Silver;Store;07/06/2021
2201;50;FEMALE;Sharjah;Gold;Store;07/07/2023
2202;45;MALE;Abu Dhabi;Gold;Mobileapp;29/11/2022
